cg00000292	0.789804720953558
cg00002426	0.28056384234683
cg00003994	0.0239316088677164
cg00005847	0.156242442304481
cg00006414	0.0352394288468721
cg00007981	0.0302575219389956
cg00008493	0.988616634512451
cg00008713	0.0168875120901421
cg00009407	0.0100754854191254
cg00010193	NA
cg00011459	0.968894744748755
cg00012199	0.0136785459241183
cg00012386	0.0129907524377391
cg00012792	0.0238446547146829
cg00013618	0.773891198387251
cg00014085	0.0151253708921888
cg00014837	0.954285871692
cg00015770	0.0720945856644269
cg00016968	0.456182572420577
cg00019495	0.424233286550386
cg00020533	0.952621124808604
cg00021527	0.0102311625756739
cg00022606	NA
cg00022866	0.467334783685955
cg00024396	0.0348712375042669
cg00024812	0.023029066674676
cg00025138	0.0172641890410816
cg00025991	0.507141953500743
cg00027083	0.15725507184677
cg00027674	0.19627632270009
cg00029826	0.0664339859890273
cg00029931	0.448747447779782
cg00030047	0.717240892800691
cg00031162	0.6339695557802
cg00032227	0.00775663053948061
cg00032666	0.733707741149621
cg00033516	0.0388104306536837
cg00033773	0.851156458331967
cg00034039	0.058103913532285
cg00035347	0.276285621472176
cg00035623	0.0602054402283961
cg00037763	0.910280586517913
cg00037940	0.885020265271459
cg00040861	0.0188851964186713
cg00040873	0.17635377157725
cg00041575	0.5409046732309
cg00042156	NA
cg00043004	0.0340485701356564
cg00043080	0.934527124751898
cg00044245	0.0424718368512591
cg00044729	0.842742025558834
cg00047050	0.0167034744467361
cg00047469	0.0163733391465529
cg00049986	0.160079350738632
cg00050312	NA
cg00051623	NA
cg00051979	0.0319024752785341
cg00053292	0.0273750352713956
cg00053647	NA
cg00054706	0.0169266292242103
cg00055233	NA
cg00056767	0.017279926550721
cg00057593	0.397202250754293
cg00058938	0.352241456865967
cg00059225	0.266048881359836
cg00059424	0.0176727428179884
cg00059740	0.0373200912842421
cg00059930	0.747682829768242
cg00060762	0.0143291043991309
cg00060882	NA
cg00061059	0.0339423516517855
cg00061629	0.530828038531921
cg00062776	0.99010630799531
cg00063144	0.867991900700029
cg00065385	0.97261701500092
cg00065408	0.027156202306152
cg00066153	0.955629375042421
cg00066816	0.0827556934986904
cg00067471	0.0967493965429422
cg00069261	0.0326305869982441
cg00071250	0.693726799188306
cg00071998	0.0400419341337263
cg00072216	0.014883220035569
cg00073650	NA
cg00075967	0.417481747398711
cg00076645	0.0184403464401537
cg00077457	0.863952874830284
cg00077877	0.520970788710415
cg00078194	NA
cg00078867	0.536657493492459
cg00079056	0.943857723412776
cg00079563	0.0147382783832757
cg00080012	0.0103898157482793
cg00081935	0.0163178797812663
cg00081975	0.0292242180661291
cg00083720	0.0179629066762779
cg00083937	0.539759915443882
cg00084687	0.0145361882710803
cg00089071	0.0130744134652864
cg00090147	0.225956749179471
cg00091693	0.458799537730987
cg00093177	0.902587763112384
cg00094319	NA
cg00094851	0.106443033815814
cg00095526	0.752021997184311
cg00095674	0.0501685379191929
cg00096922	0.0338190059973038
cg00097536	0.013745278531978
cg00098162	0.898672068380828
